6;0.0004375
8;0.000256944444444445
10;0.000708333333333334
12;0.00102083333333333
14;0.00169444444444444
16;0.00256944444444443
18;0.00340972222222219
20;0.00454166666666662
22;0.00551388888888883
24;0.00656944444444436
26;0.00749305555555545
28;0.00915277777777764
30;0.0103680555555554
32;0.0113819444444443
34;0.0121597222222221
36;0.0138749999999999
38;0.0147569444444444
40;0.0158819444444444
42;0.0180902777777778
44;0.0191597222222222
46;0.0200416666666667
48;0.0217777777777778
50;0.0228263888888889
100;0.0399999999999999
150;0.0476249999999999
200;0.0685833333333333
250;0.0943749999999999
300;0.121583333333333
350;0.153625
400;0.181916666666667
