6;0.0
8;0.000333333333333333
10;0.00129166666666667
12;0.00225
14;0.00408333333333334
16;0.00516666666666667
18;0.007125
20;0.00875
22;0.0132083333333333
24;0.0137916666666667
26;0.0150416666666666
28;0.0159166666666666
30;0.0204583333333333
32;0.0230416666666666
34;0.0244583333333333
36;0.0242916666666666
38;0.0275833333333333
40;0.0307499999999999
42;0.0320416666666666
44;0.0326666666666666
46;0.0335840707964601
48;0.0379012345679012
100;0.06475
150;0.102041666666667
200;0.160416666666667
250;0.2655
300;0.33975
350;0.534875
400;0.749916666666666
