../lower_bound/data_easy/05-05-0.10-10.dat;198643.50341356086;user 0m4.124s;
../lower_bound/data_easy/05-05-0.10-1.dat;123226.20911128918;user 0m4.360s;
../lower_bound/data_easy/05-05-0.10-2.dat;119401.26871211725;user 0m4.036s;
../lower_bound/data_easy/05-05-0.10-3.dat;133484.79567612775;user 0m4.208s;
../lower_bound/data_easy/05-05-0.10-4.dat;99677.18035592164;user 0m4.064s;
../lower_bound/data_easy/05-05-0.10-5.dat;100877.09844768017;user 0m3.984s;
../lower_bound/data_easy/05-05-0.10-6.dat;103021.12164145082;user 0m4.048s;
../lower_bound/data_easy/05-05-0.10-7.dat;93989.88098048739;user 0m4.008s;
../lower_bound/data_easy/05-05-0.10-8.dat;123838.51786628533;user 0m4.028s;
../lower_bound/data_easy/05-05-0.10-9.dat;92772.2771703009;user 0m4.208s;
../lower_bound/data_easy/05-05-1.00-10.dat;1121774.686277595;user 0m4.236s;
../lower_bound/data_easy/05-05-1.00-1.dat;1414062.726004514;user 0m4.068s;
../lower_bound/data_easy/05-05-1.00-2.dat;455869.46613007016;user 0m4.228s;
../lower_bound/data_easy/05-05-1.00-3.dat;1636427.701482032;user 0m4.096s;
../lower_bound/data_easy/05-05-1.00-4.dat;819413.2878748042;user 0m4.732s;
../lower_bound/data_easy/05-05-1.00-5.dat;961622.2679617907;user 0m4.200s;
../lower_bound/data_easy/05-05-1.00-6.dat;889689.0954040238;user 0m4.144s;
../lower_bound/data_easy/05-05-1.00-7.dat;1243669.7055455195;user 0m3.968s;
../lower_bound/data_easy/05-05-1.00-8.dat;1076257.626667818;user 0m3.988s;
../lower_bound/data_easy/05-05-1.00-9.dat;1043191.5198894779;user 0m4.136s;
../lower_bound/data_easy/05-06-0.10-10.dat;127609.9644686506;user 0m4.392s;
../lower_bound/data_easy/05-06-0.10-1.dat;130580.2291814642;user 0m4.228s;
../lower_bound/data_easy/05-06-0.10-2.dat;173626.42121071822;user 0m4.320s;
../lower_bound/data_easy/05-06-0.10-3.dat;126340.12370489155;user 0m4.156s;
../lower_bound/data_easy/05-06-0.10-4.dat;145568.36572482847;user 0m4.460s;
../lower_bound/data_easy/05-06-0.10-5.dat;116412.02313676201;user 0m4.628s;
../lower_bound/data_easy/05-06-0.10-6.dat;167950.16017980693;user 0m4.136s;
../lower_bound/data_easy/05-06-0.10-7.dat;144733.67739554244;user 0m4.668s;
../lower_bound/data_easy/05-06-0.10-8.dat;157653.1518595072;user 0m4.424s;
../lower_bound/data_easy/05-06-0.10-9.dat;118527.46254766089;user 0m4.188s;
../lower_bound/data_easy/05-06-1.00-10.dat;1411250.4361560778;user 0m4.320s;
../lower_bound/data_easy/05-06-1.00-1.dat;1498564.9981177128;user 0m4.348s;
../lower_bound/data_easy/05-06-1.00-2.dat;828321.4646888752;user 0m4.248s;
../lower_bound/data_easy/05-06-1.00-3.dat;2009383.9422790185;user 0m4.168s;
../lower_bound/data_easy/05-06-1.00-4.dat;1153416.4266385399;user 0m4.352s;
../lower_bound/data_easy/05-06-1.00-5.dat;1600420.8535779042;user 0m4.472s;
../lower_bound/data_easy/05-06-1.00-6.dat;1150792.4073033468;user 0m4.056s;
../lower_bound/data_easy/05-06-1.00-7.dat;2059939.0289299455;user 0m4.648s;
../lower_bound/data_easy/05-06-1.00-8.dat;1481419.9545238619;user 0m4.580s;
../lower_bound/data_easy/05-06-1.00-9.dat;948495.201079246;user 0m4.276s;
../lower_bound/data_easy/05-07-0.10-10.dat;174727.66935841457;user 0m4.500s;
../lower_bound/data_easy/05-07-0.10-1.dat;99070.79667768133;user 0m5.556s;
../lower_bound/data_easy/05-07-0.10-2.dat;142800.45834594942;user 0m4.260s;
../lower_bound/data_easy/05-07-0.10-3.dat;219867.20499679804;user 0m4.340s;
../lower_bound/data_easy/05-07-0.10-4.dat;166054.42135055715;user 0m4.572s;
../lower_bound/data_easy/05-07-0.10-5.dat;135223.00881147626;user 0m4.392s;
../lower_bound/data_easy/05-07-0.10-6.dat;147303.53867512924;user 0m4.352s;
../lower_bound/data_easy/05-07-0.10-7.dat;133008.8252682667;user 0m4.708s;
../lower_bound/data_easy/05-07-0.10-8.dat;214664.9255907925;user 0m4.364s;
../lower_bound/data_easy/05-07-0.10-9.dat;90955.5591895459;user 0m4.688s;
../lower_bound/data_easy/05-07-1.00-10.dat;1592497.5754710552;user 0m4.520s;
../lower_bound/data_easy/05-07-1.00-1.dat;827543.8457552658;user 0m4.748s;
../lower_bound/data_easy/05-07-1.00-2.dat;1215544.2433008936;user 0m4.704s;
../lower_bound/data_easy/05-07-1.00-3.dat;1637582.4909517693;user 0m4.272s;
../lower_bound/data_easy/05-07-1.00-4.dat;928703.5950445804;user 0m4.492s;
../lower_bound/data_easy/05-07-1.00-5.dat;1111471.870470548;user 0m4.560s;
../lower_bound/data_easy/05-07-1.00-6.dat;734833.7264934449;user 0m4.532s;
../lower_bound/data_easy/05-07-1.00-7.dat;1021733.3507210608;user 0m4.728s;
../lower_bound/data_easy/05-07-1.00-8.dat;1152110.948201481;user 0m4.348s;
../lower_bound/data_easy/05-07-1.00-9.dat;898844.1883286821;user 0m4.644s;
../lower_bound/data_easy/05-08-0.10-10.dat;151566.19171899807;user 0m4.680s;
../lower_bound/data_easy/05-08-0.10-1.dat;152521.55072166322;user 0m4.580s;
../lower_bound/data_easy/05-08-0.10-2.dat;152760.72827435902;user 0m4.904s;
../lower_bound/data_easy/05-08-0.10-3.dat;137328.4637188199;user 0m4.880s;
../lower_bound/data_easy/05-08-0.10-4.dat;203568.58936378255;user 0m4.584s;
../lower_bound/data_easy/05-08-0.10-5.dat;160504.97918444042;user 0m5.660s;
../lower_bound/data_easy/05-08-0.10-6.dat;133609.16683472967;user 0m4.620s;
../lower_bound/data_easy/05-08-0.10-7.dat;200614.34979575564;user 0m4.464s;
../lower_bound/data_easy/05-08-0.10-8.dat;226660.53464196192;user 0m4.468s;
../lower_bound/data_easy/05-08-0.10-9.dat;190334.3433830369;user 0m4.888s;
../lower_bound/data_easy/05-08-1.00-10.dat;1611091.7732383194;user 0m4.752s;
../lower_bound/data_easy/05-08-1.00-1.dat;1139587.7524146815;user 0m4.676s;
../lower_bound/data_easy/05-08-1.00-2.dat;1642482.2826005428;user 0m4.804s;
../lower_bound/data_easy/05-08-1.00-3.dat;1446151.5850103097;user 0m4.516s;
../lower_bound/data_easy/05-08-1.00-4.dat;944194.0846222762;user 0m4.516s;
../lower_bound/data_easy/05-08-1.00-5.dat;1265877.761455536;user 0m4.752s;
../lower_bound/data_easy/05-08-1.00-6.dat;797100.3348329938;user 0m4.588s;
../lower_bound/data_easy/05-08-1.00-7.dat;973144.1368367111;user 0m4.472s;
../lower_bound/data_easy/05-08-1.00-8.dat;1495075.1921083108;user 0m4.652s;
../lower_bound/data_easy/05-08-1.00-9.dat;1289820.744435156;user 0m4.552s;
../lower_bound/data_easy/05-09-0.10-10.dat;153929.79983732497;user 0m5.056s;
../lower_bound/data_easy/05-09-0.10-1.dat;121605.32953803259;user 0m4.712s;
../lower_bound/data_easy/05-09-0.10-2.dat;188348.33778445268;user 0m4.620s;
../lower_bound/data_easy/05-09-0.10-3.dat;117042.76015995911;user 0m5.044s;
../lower_bound/data_easy/05-09-0.10-4.dat;122138.81512113122;user 0m5.268s;
../lower_bound/data_easy/05-09-0.10-5.dat;147211.09219743573;user 0m4.864s;
../lower_bound/data_easy/05-09-0.10-6.dat;196106.6259029269;user 0m4.592s;
../lower_bound/data_easy/05-09-0.10-7.dat;182169.14895176803;user 0m5.188s;
../lower_bound/data_easy/05-09-0.10-8.dat;123536.32816685566;user 0m5.220s;
../lower_bound/data_easy/05-09-0.10-9.dat;171290.39790696168;user 0m4.888s;
../lower_bound/data_easy/05-09-1.00-10.dat;1103288.97770675;user 0m5.132s;
../lower_bound/data_easy/05-09-1.00-1.dat;781797.762446779;user 0m4.800s;
../lower_bound/data_easy/05-09-1.00-2.dat;1238244.0570647004;user 0m4.772s;
../lower_bound/data_easy/05-09-1.00-3.dat;988027.247994707;user 0m4.792s;
../lower_bound/data_easy/05-09-1.00-4.dat;961045.1705634734;user 0m4.708s;
../lower_bound/data_easy/05-09-1.00-5.dat;998544.3985287853;user 0m4.908s;
../lower_bound/data_easy/05-09-1.00-6.dat;1561890.4500241915;user 0m4.720s;
../lower_bound/data_easy/05-09-1.00-7.dat;1583433.4176410586;user 0m4.576s;
../lower_bound/data_easy/05-09-1.00-8.dat;1359816.6910899645;user 0m5.356s;
../lower_bound/data_easy/05-09-1.00-9.dat;1826075.6830330587;user 0m4.672s;
../lower_bound/data_easy/05-10-0.10-10.dat;114248.66197583693;user 0m5.448s;
../lower_bound/data_easy/05-10-0.10-1.dat;222641.0626918678;user 0m4.772s;
../lower_bound/data_easy/05-10-0.10-2.dat;191234.0195988849;user 0m5.040s;
../lower_bound/data_easy/05-10-0.10-3.dat;102135.3997828923;user 0m5.544s;
../lower_bound/data_easy/05-10-0.10-4.dat;126668.7352811918;user 0m5.396s;
../lower_bound/data_easy/05-10-0.10-5.dat;101415.44228733827;user 0m5.032s;
../lower_bound/data_easy/05-10-0.10-6.dat;99944.79086548075;user 0m5.380s;
../lower_bound/data_easy/05-10-0.10-7.dat;179795.1129818855;user 0m5.212s;
../lower_bound/data_easy/05-10-0.10-8.dat;227634.2145395186;user 0m5.132s;
../lower_bound/data_easy/05-10-0.10-9.dat;136445.69318778426;user 0m5.056s;
../lower_bound/data_easy/05-10-1.00-10.dat;895965.6095518841;user 0m5.336s;
../lower_bound/data_easy/05-10-1.00-1.dat;1649547.652758708;user 0m4.964s;
../lower_bound/data_easy/05-10-1.00-2.dat;1718834.5533138872;user 0m4.936s;
../lower_bound/data_easy/05-10-1.00-3.dat;1390057.3688226258;user 0m4.932s;
../lower_bound/data_easy/05-10-1.00-4.dat;785436.2783959766;user 0m5.332s;
../lower_bound/data_easy/05-10-1.00-5.dat;1377721.9294466057;user 0m5.068s;
../lower_bound/data_easy/05-10-1.00-6.dat;1343443.2232744785;user 0m4.940s;
../lower_bound/data_easy/05-10-1.00-7.dat;1231162.0948914648;user 0m5.108s;
../lower_bound/data_easy/05-10-1.00-8.dat;1529894.7507738438;user 0m5.032s;
../lower_bound/data_easy/05-10-1.00-9.dat;1395561.1466697776;user 0m5.164s;
../lower_bound/data_easy/05-11-0.10-10.dat;181691.35707385043;user 0m5.204s;
../lower_bound/data_easy/05-11-0.10-1.dat;190567.22264156258;user 0m5.916s;
../lower_bound/data_easy/05-11-0.10-2.dat;160377.71268170347;user 0m5.060s;
../lower_bound/data_easy/05-11-0.10-3.dat;189409.59628334647;user 0m5.160s;
../lower_bound/data_easy/05-11-0.10-4.dat;174350.091371874;user 0m5.144s;
../lower_bound/data_easy/05-11-0.10-5.dat;191190.64947461398;user 0m5.316s;
../lower_bound/data_easy/05-11-0.10-6.dat;146037.08497732293;user 0m5.132s;
../lower_bound/data_easy/05-11-0.10-7.dat;134923.4984204275;user 0m5.416s;
../lower_bound/data_easy/05-11-0.10-8.dat;167549.21703368667;user 0m5.108s;
../lower_bound/data_easy/05-11-0.10-9.dat;178195.9349408497;user 0m5.492s;
../lower_bound/data_easy/05-11-1.00-10.dat;989550.8212505194;user 0m5.220s;
../lower_bound/data_easy/05-11-1.00-1.dat;1237386.8263266883;user 0m5.260s;
../lower_bound/data_easy/05-11-1.00-2.dat;1332192.217388027;user 0m5.204s;
../lower_bound/data_easy/05-11-1.00-3.dat;1528752.135459525;user 0m5.280s;
../lower_bound/data_easy/05-11-1.00-4.dat;1517333.2542159546;user 0m5.172s;
../lower_bound/data_easy/05-11-1.00-5.dat;1232072.6386148152;user 0m5.176s;
../lower_bound/data_easy/05-11-1.00-6.dat;924285.4531804764;user 0m5.412s;
../lower_bound/data_easy/05-11-1.00-7.dat;1275730.3871686058;user 0m5.396s;
../lower_bound/data_easy/05-11-1.00-8.dat;857938.9321731238;user 0m5.252s;
../lower_bound/data_easy/05-11-1.00-9.dat;1545199.3635764876;user 0m5.216s;
../lower_bound/data_easy/05-12-0.10-10.dat;174311.11120644805;user 0m5.840s;
../lower_bound/data_easy/05-12-0.10-1.dat;122715.92266610262;user 0m6.052s;
../lower_bound/data_easy/05-12-0.10-2.dat;160332.25530496618;user 0m5.340s;
../lower_bound/data_easy/05-12-0.10-3.dat;228238.81026571983;user 0m5.328s;
../lower_bound/data_easy/05-12-0.10-4.dat;163562.66806713972;user 0m5.276s;
../lower_bound/data_easy/05-12-0.10-5.dat;153324.13090598583;user 0m5.600s;
../lower_bound/data_easy/05-12-0.10-6.dat;195367.38851904575;user 0m5.584s;
../lower_bound/data_easy/05-12-0.10-7.dat;199920.91385038494;user 0m5.952s;
../lower_bound/data_easy/05-12-0.10-8.dat;138748.32735839568;user 0m5.924s;
../lower_bound/data_easy/05-12-0.10-9.dat;155292.4203607436;user 0m5.436s;
../lower_bound/data_easy/05-12-1.00-10.dat;1603129.579545395;user 0m5.460s;
../lower_bound/data_easy/05-12-1.00-1.dat;1803435.501989241;user 0m5.380s;
../lower_bound/data_easy/05-12-1.00-2.dat;1228131.9626999309;user 0m5.748s;
../lower_bound/data_easy/05-12-1.00-3.dat;1967602.7958485356;user 0m5.388s;
../lower_bound/data_easy/05-12-1.00-4.dat;2020357.5110959716;user 0m5.348s;
../lower_bound/data_easy/05-12-1.00-5.dat;1377068.109340968;user 0m5.300s;
../lower_bound/data_easy/05-12-1.00-6.dat;1426912.986495601;user 0m5.220s;
../lower_bound/data_easy/05-12-1.00-7.dat;2175215.5377673316;user 0m5.372s;
../lower_bound/data_easy/05-12-1.00-8.dat;1456368.6022202277;user 0m5.608s;
../lower_bound/data_easy/05-12-1.00-9.dat;1184228.315122423;user 0m5.628s;
../lower_bound/data_easy/05-13-0.10-10.dat;186253.245812714;user 0m5.716s;
../lower_bound/data_easy/05-13-0.10-1.dat;135347.7503957073;user 0m5.544s;
../lower_bound/data_easy/05-13-0.10-2.dat;197217.52001127606;user 0m5.600s;
../lower_bound/data_easy/05-13-0.10-3.dat;163033.88645969483;user 0m5.896s;
../lower_bound/data_easy/05-13-0.10-4.dat;198944.94141534608;user 0m5.848s;
