100;5;0.25;7;2;19226;19344;0;0.123987
100;5;0.25;7;3;19226;19344;0;0.129010
100;5;0.25;7;4;19226;19344;1;0.138640
100;5;0.25;7;5;19226;19344;1;0.139816
100;5;0.25;7;6;19226;19344;0;0.139215
100;5;0.25;7;7;19226;19344;3;0.142441
100;5;0.25;7;8;19226;19344;4;0.145765
100;5;0.25;7;9;19226;19344;0;0.130764
100;5;0.25;8;0;18983;19004;1;0.157739
100;5;0.25;8;1;18983;19004;0;0.137709
100;5;0.25;8;2;18983;19004;1;0.121047
100;5;0.25;8;3;18983;19004;2;0.119141
100;5;0.25;8;4;18983;19004;0;0.131276
100;5;0.25;8;5;18983;19004;0;0.118967
100;5;0.25;8;6;18983;19004;0;0.120539
100;5;0.25;8;7;18983;19004;0;0.121892
100;5;0.25;8;8;18983;19004;1;0.119705
100;5;0.25;8;9;18983;19004;0;0.119604
100;5;0.25;9;0;18386;18405;0;0.118317
100;5;0.25;9;1;18386;18405;0;0.131869
100;5;0.25;9;2;18386;18405;0;0.115941
100;5;0.25;9;3;18386;18405;0;0.119484
100;5;0.25;9;4;18386;18405;0;0.122179
100;5;0.25;9;5;18386;18405;1;0.129449
100;5;0.25;9;6;18386;18405;3;0.143155
100;5;0.25;9;7;18386;18405;0;0.129560
100;5;0.25;9;8;18386;18405;1;0.132556
100;5;0.25;9;9;18386;18405;2;0.136123
100;5;0.25;10;0;18895;18895;0;0.125422
100;5;0.25;10;1;18895;18895;0;0.123550
100;5;0.25;10;2;18895;18895;0;0.126949
100;5;0.25;10;3;18895;18895;2;0.125445
100;5;0.25;10;4;18895;18895;1;0.130191
100;5;0.25;10;5;18895;18895;0;0.121634
100;5;0.25;10;6;18895;18895;0;0.111614
100;5;0.25;10;7;18895;18895;0;0.112468
100;5;0.25;10;8;18895;18895;1;0.113075
100;5;0.25;10;9;18895;18895;0;0.113241
100;5;0.50;1;0;32210;32299;0;0.143287
100;5;0.50;1;1;32210;32299;0;0.146983
100;5;0.50;1;2;32210;32299;0;0.164259
100;5;0.50;1;3;32210;32299;0;0.151291
100;5;0.50;1;4;32210;32299;1;0.148161
100;5;0.50;1;5;32210;32299;10;0.164717
100;5;0.50;1;6;32210;32299;7;0.178250
100;5;0.50;1;7;32210;32299;10;0.171091
100;5;0.50;1;8;32210;32299;0;0.152658
100;5;0.50;1;9;32210;32299;1;0.154261
100;5;0.50;2;0;34303;34342;0;0.207482
100;5;0.50;2;1;34303;34342;0;0.209489
100;5;0.50;2;2;34303;34342;1;0.204332
100;5;0.50;2;3;34303;34342;2;0.204786
100;5;0.50;2;4;34303;34342;2;0.204287
100;5;0.50;2;5;34303;34342;0;0.208064
100;5;0.50;2;6;34303;34342;3;0.212257
100;5;0.50;2;7;34303;34342;0;0.205214
100;5;0.50;2;8;34303;34342;3;0.132664
100;5;0.50;2;9;34303;34342;0;0.128433
100;5;0.50;3;0;31237;31276;0;0.134554
100;5;0.50;3;1;31237;31276;1;0.134087
100;5;0.50;3;2;31237;31276;2;0.134494
100;5;0.50;3;3;31237;31276;0;0.130617
100;5;0.50;3;4;31237;31276;1;0.116016
100;5;0.50;3;5;31237;31276;4;0.118357
100;5;0.50;3;6;31237;31276;2;0.126117
100;5;0.50;3;7;31237;31276;0;0.119920
100;5;0.50;3;8;31237;31276;2;0.116066
100;5;0.50;3;9;31237;31276;2;0.118853
100;5;0.50;4;0;31866;31899;0;0.112244
100;5;0.50;4;1;31866;31899;0;0.113317
100;5;0.50;4;2;31866;31899;0;0.116692
100;5;0.50;4;3;31866;31899;2;0.125968
100;5;0.50;4;4;31866;31899;0;0.128311
100;5;0.50;4;5;31866;31899;0;0.123498
100;5;0.50;4;6;31866;31899;0;0.141023
100;5;0.50;4;7;31866;31899;0;0.121699
100;5;0.50;4;8;31866;31899;0;0.120042
100;5;0.50;4;9;31866;31899;0;0.124461
100;5;0.50;5;0;33977;34010;0;0.142604
100;5;0.50;5;1;33977;34010;6;0.134382
100;5;0.50;5;2;33977;34010;0;0.125816
100;5;0.50;5;3;33977;34010;0;0.130089
100;5;0.50;5;4;33977;34010;8;0.135099
100;5;0.50;5;5;33977;34010;1;0.130392
100;5;0.50;5;6;33977;34010;5;0.144836
100;5;0.50;5;7;33977;34010;0;0.128108
100;5;0.50;5;8;33977;34010;0;0.133544
100;5;0.50;5;9;33977;34010;0;0.137191
100;5;0.50;6;0;35227;35227;1;0.120302
100;5;0.50;6;1;35227;35227;0;0.126989
100;5;0.50;6;2;35227;35227;0;0.125313
100;5;0.50;6;3;35227;35227;1;0.126832
100;5;0.50;6;4;35227;35227;0;0.145825
100;5;0.50;6;5;35227;35227;5;0.128780
100;5;0.50;6;6;35227;35227;1;0.128391
100;5;0.50;6;7;35227;35227;0;0.141547
100;5;0.50;6;8;35227;35227;0;0.125265
100;5;0.50;6;9;35227;35227;0;0.118168
100;5;0.50;7;0;32843;32843;0;0.131890
100;5;0.50;7;1;32843;32843;1;0.127810
100;5;0.50;7;2;32843;32843;5;0.132514
100;5;0.50;7;3;32843;32843;1;0.130971
100;5;0.50;7;4;32843;32843;0;0.132556
100;5;0.50;7;5;32843;32843;5;0.146615
100;5;0.50;7;6;32843;32843;0;0.130458
100;5;0.50;7;7;32843;32843;5;0.125850
100;5;0.50;7;8;32843;32843;0;0.125729
100;5;0.50;7;9;32843;32843;0;0.138595
100;5;0.50;8;0;32318;32318;1;0.127171
100;5;0.50;8;1;32318;32318;7;0.136748
100;5;0.50;8;2;32318;32318;4;0.133555
100;5;0.50;8;3;32318;32318;4;0.136708
100;5;0.50;8;4;32318;32318;0;0.145542
100;5;0.50;8;5;32318;32318;0;0.129169
100;5;0.50;8;6;32318;32318;0;0.128922
100;5;0.50;8;7;32318;32318;0;0.131778
100;5;0.50;8;8;32318;32318;0;0.132748
100;5;0.50;8;9;32318;32318;0;0.123965
100;5;0.50;9;0;30703;30767;0;0.123838
100;5;0.50;9;1;30703;30767;0;0.113069
100;5;0.50;9;2;30703;30767;0;0.117542
100;5;0.50;9;3;30703;30767;0;0.115979
100;5;0.50;9;4;30703;30767;1;0.115255
100;5;0.50;9;5;30703;30767;0;0.114921
100;5;0.50;9;6;30703;30767;0;0.115041
100;5;0.50;9;7;30703;30767;0;0.117492
100;5;0.50;9;8;30703;30767;1;0.129010
100;5;0.50;9;9;30703;30767;0;0.124404
100;5;0.50;10;0;34058;34080;0;0.125464
100;5;0.50;10;1;34058;34080;0;0.132190
100;5;0.50;10;2;34058;34080;1;0.126038
100;5;0.50;10;3;34058;34080;4;0.127770
100;5;0.50;10;4;34058;34080;2;0.128139
100;5;0.50;10;5;34058;34080;2;0.125664
100;5;0.50;10;6;34058;34080;2;0.125105
100;5;0.50;10;7;34058;34080;0;0.121580
100;5;0.50;10;8;34058;34080;0;0.124210
100;5;0.50;10;9;34058;34080;1;0.125247
100;5;0.75;1;0;44929;44929;0;0.152360
100;5;0.75;1;1;44929;44929;0;0.117385
100;5;0.75;1;2;44929;44929;1;0.114956
100;5;0.75;1;3;44929;44929;0;0.113824
100;5;0.75;1;4;44929;44929;0;0.114551
100;5;0.75;1;5;44929;44929;0;0.125011
100;5;0.75;1;6;44929;44929;0;0.123179
100;5;0.75;1;7;44929;44929;0;0.112656
100;5;0.75;1;8;44929;44929;0;0.131541
100;5;0.75;1;9;44929;44929;0;0.114792
100;5;0.75;2;0;44651;44695;0;0.124493
100;5;0.75;2;1;44651;44695;0;0.134921
100;5;0.75;2;2;44651;44695;0;0.145447
100;5;0.75;2;3;44651;44695;2;0.146061
100;5;0.75;2;4;44651;44695;3;0.135405
100;5;0.75;2;5;44651;44695;0;0.150952
100;5;0.75;2;6;44651;44695;0;0.136835
100;5;0.75;2;7;44651;44695;13;0.155990
100;5;0.75;2;8;44651;44695;6;0.150006
100;5;0.75;2;9;44651;44695;0;0.151253
100;5;0.75;3;0;41976;41976;4;0.188771
100;5;0.75;3;1;41976;41976;0;0.188223
100;5;0.75;3;2;41976;41976;1;0.188815
100;5;0.75;3;3;41976;41976;0;0.189789
100;5;0.75;3;4;41976;41976;1;0.190452
100;5;0.75;3;5;41976;41976;4;0.189146
100;5;0.75;3;6;41976;41976;0;0.190011
100;5;0.75;3;7;41976;41976;1;0.189897
100;5;0.75;3;8;41976;41976;2;0.189546
100;5;0.75;3;9;41976;41976;0;0.165562
100;5;0.75;4;0;46386;46386;5;0.137362
100;5;0.75;4;1;46386;46386;0;0.122168
100;5;0.75;4;2;46386;46386;2;0.120476
100;5;0.75;4;3;46386;46386;0;0.119756
100;5;0.75;4;4;46386;46386;0;0.121630
100;5;0.75;4;5;46386;46386;0;0.129238
100;5;0.75;4;6;46386;46386;0;0.123372
100;5;0.75;4;7;46386;46386;0;0.134469
100;5;0.75;4;8;46386;46386;0;0.146931
100;5;0.75;4;9;46386;46386;0;0.140921
100;5;0.75;5;0;46259;46259;0;0.121013
100;5;0.75;5;1;46259;46259;0;0.120857
100;5;0.75;5;2;46259;46259;1;0.122611
100;5;0.75;5;3;46259;46259;0;0.122124
100;5;0.75;5;4;46259;46259;1;0.119453
100;5;0.75;5;5;46259;46259;0;0.114673
100;5;0.75;5;6;46259;46259;0;0.111558
100;5;0.75;5;7;46259;46259;1;0.112711
100;5;0.75;5;8;46259;46259;3;0.111987
100;5;0.75;5;9;46259;46259;0;0.112102
100;5;0.75;6;0;43676;43692;2;0.125355
100;5;0.75;6;1;43676;43692;1;0.137620
100;5;0.75;6;2;43676;43692;3;0.125816
100;5;0.75;6;3;43676;43692;0;0.133740
100;5;0.75;6;4;43676;43692;6;0.130661
100;5;0.75;6;5;43676;43692;2;0.125748
100;5;0.75;6;6;43676;43692;2;0.127316
100;5;0.75;6;7;43676;43692;3;0.125077
100;5;0.75;6;8;43676;43692;0;0.125182
100;5;0.75;6;9;43676;43692;4;0.146707
100;5;0.75;7;0;43162;43162;0;0.127686
100;5;0.75;7;1;43162;43162;0;0.128113
100;5;0.75;7;2;43162;43162;1;0.128036
100;5;0.75;7;3;43162;43162;0;0.128648
100;5;0.75;7;4;43162;43162;0;0.143097
100;5;0.75;7;5;43162;43162;1;0.130629
100;5;0.75;7;6;43162;43162;2;0.128744
100;5;0.75;7;7;43162;43162;0;0.133176
100;5;0.75;7;8;43162;43162;0;0.116718
100;5;0.75;7;9;43162;43162;0;0.117924
100;5;0.75;8;0;43699;43699;5;0.130981
100;5;0.75;8;1;43699;43699;3;0.130011
100;5;0.75;8;2;43699;43699;4;0.127019
100;5;0.75;8;3;43699;43699;0;0.125143
100;5;0.75;8;4;43699;43699;5;0.136182
100;5;0.75;8;5;43699;43699;3;0.130015
100;5;0.75;8;6;43699;43699;2;0.147649
100;5;0.75;8;7;43699;43699;1;0.124753
100;5;0.75;8;8;43699;43699;4;0.128914
100;5;0.75;8;9;43699;43699;0;0.125549
100;5;0.75;9;0;41669;41669;2;0.118213
100;5;0.75;9;1;41669;41669;0;0.118341
100;5;0.75;9;2;41669;41669;0;0.127978
100;5;0.75;9;3;41669;41669;2;0.118136
100;5;0.75;9;4;41669;41669;0;0.115427
100;5;0.75;9;5;41669;41669;1;0.117882
100;5;0.75;9;6;41669;41669;0;0.121246
100;5;0.75;9;7;41669;41669;0;0.118827
100;5;0.75;9;8;41669;41669;5;0.122444
100;5;0.75;9;9;41669;41669;1;0.117251
100;5;0.75;10;0;43635;43635;2;0.150729
100;5;0.75;10;1;43635;43635;1;0.143774
100;5;0.75;10;2;43635;43635;1;0.149667
100;5;0.75;10;3;43635;43635;0;0.154663
100;5;0.75;10;4;43635;43635;6;0.143263
100;5;0.75;10;5;43635;43635;2;0.141499
100;5;0.75;10;6;43635;43635;4;0.139205
100;5;0.75;10;7;43635;43635;1;0.131316
100;5;0.75;10;8;43635;43635;3;0.132761
100;5;0.75;10;9;43635;43635;0;0.135157
100;10;0.25;1;0;17531;17597;14;0.190891
100;10;0.25;1;1;17531;17597;4;0.206574
100;10;0.25;1;2;17531;17597;5;0.179946
100;10;0.25;1;3;17531;17597;24;0.189836
100;10;0.25;1;4;17531;17597;40;0.206116
100;10;0.25;1;5;17531;17597;7;0.190069
100;10;0.25;1;6;17531;17597;6;0.171494
100;10;0.25;1;7;17531;17597;37;0.177712
100;10;0.25;1;8;17531;17597;27;0.196748
100;10;0.25;1;9;17531;17597;25;0.180881
100;10;0.25;2;0;18323;18394;12;0.199229
100;10;0.25;2;1;18323;18394;27;0.225319
100;10;0.25;2;2;18323;18394;90;0.284094
100;10;0.25;2;3;18323;18394;55;0.232191
100;10;0.25;2;4;18323;18394;7;0.231539
100;10;0.25;2;5;18323;18394;7;0.214079
100;10;0.25;2;6;18323;18394;13;0.219390
100;10;0.25;2;7;18323;18394;14;0.228295
100;10;0.25;2;8;18323;18394;33;0.299801
100;10;0.25;2;9;18323;18394;42;0.230397
100;10;0.25;3;0;19520;19644;7;0.186138
100;10;0.25;3;1;19520;19644;28;0.211025
100;10;0.25;3;2;19520;19644;51;0.209016
100;10;0.25;3;3;19520;19644;33;0.190221
100;10;0.25;3;4;19520;19644;5;0.163938
100;10;0.25;3;5;19520;19644;17;0.166806
100;10;0.25;3;6;19520;19644;17;0.173418
100;10;0.25;3;7;19520;19644;20;0.164768
100;10;0.25;3;8;19520;19644;23;0.162089
100;10;0.25;3;9;19520;19644;1;0.183028
100;10;0.25;4;0;18088;18145;4;0.135954
100;10;0.25;4;1;18088;18145;2;0.132220
100;10;0.25;4;2;18088;18145;11;0.137537
100;10;0.25;4;3;18088;18145;7;0.136018
100;10;0.25;4;4;18088;18145;3;0.145407
100;10;0.25;4;5;18088;18145;3;0.144107
100;10;0.25;4;6;18088;18145;12;0.141781
100;10;0.25;4;7;18088;18145;3;0.150563
100;10;0.25;4;8;18058;18145;2;0.136106
100;10;0.25;4;9;18088;18145;4;0.148895
100;10;0.25;5;0;18577;18660;14;0.164848
100;10;0.25;5;1;18577;18660;5;0.174814
100;10;0.25;5;2;18577;18660;46;0.204585
100;10;0.25;5;3;18577;18660;4;0.165135
100;10;0.25;5;4;18547;18660;0;0.168578
100;10;0.25;5;5;18577;18660;13;0.201041
100;10;0.25;5;6;18577;18660;44;0.211614
100;10;0.25;5;7;18577;18660;16;0.169061
100;10;0.25;5;8;18577;18660;17;0.164478
100;10;0.25;5;9;18577;18660;15;0.176951
100;10;0.25;6;0;18855;18974;39;0.237222
100;10;0.25;6;1;18855;18974;21;0.170464
100;10;0.25;6;2;18855;18974;1;0.165422
100;10;0.25;6;3;18855;18974;22;0.174737
100;10;0.25;6;4;18776;18974;2;0.148967
100;10;0.25;6;5;18855;18974;4;0.160088
100;10;0.25;6;6;18855;18974;9;0.178012
100;10;0.25;6;7;18852;18974;3;0.172640
100;10;0.25;6;8;18855;18974;0;0.162722
100;10;0.25;6;9;18855;18974;22;0.201156
100;10;0.25;7;0;17875;17930;4;0.167840
100;10;0.25;7;1;17875;17930;12;0.167020
100;10;0.25;7;2;17875;17930;15;0.170099
100;10;0.25;7;3;17875;17930;7;0.159504
100;10;0.25;7;4;17875;17930;12;0.169485
100;10;0.25;7;5;17875;17930;17;0.166744
100;10;0.25;7;6;17875;17930;4;0.163394
100;10;0.25;7;7;17875;17930;7;0.148844
100;10;0.25;7;8;17875;17930;11;0.157555
100;10;0.25;7;9;17875;17930;10;0.142214
100;10;0.25;8;0;17138;17138;61;0.261371
100;10;0.25;8;1;17138;17138;22;0.222603
100;10;0.25;8;2;17138;17138;13;0.226491
100;10;0.25;8;3;17138;17138;31;0.222183
100;10;0.25;8;4;17138;17138;0;0.237639
100;10;0.25;8;5;17138;17138;18;0.233499
100;10;0.25;8;6;17138;17138;9;0.187525
100;10;0.25;8;7;17138;17138;6;0.278786
100;10;0.25;8;8;17138;17138;23;0.219590
100;10;0.25;8;9;17124;17138;12;0.247125
100;10;0.25;9;0;17101;17208;44;0.239867
100;10;0.25;9;1;17101;17208;9;0.282264
100;10;0.25;9;2;17101;17208;38;0.321140
100;10;0.25;9;3;17101;17208;4;0.254070
100;10;0.25;9;4;17101;17208;2;0.231424
100;10;0.25;9;5;17101;17208;31;0.254493
100;10;0.25;9;6;17101;17208;17;0.291466
100;10;0.25;9;7;17101;17208;14;0.298486
100;10;0.25;9;8;17101;17208;5;0.258036
100;10;0.25;9;9;17101;17208;27;0.322857
100;10;0.25;10;0;17902;17902;8;0.225372
100;10;0.25;10;1;17902;17902;12;0.198205
100;10;0.25;10;2;17902;17902;12;0.233565
100;10;0.25;10;3;17902;17902;7;0.194936
100;10;0.25;10;4;17902;17902;8;0.236687
100;10;0.25;10;5;17902;17902;12;0.207792
100;10;0.25;10;6;17902;17902;0;0.190208
100;10;0.25;10;7;17902;17902;11;0.221294
100;10;0.25;10;8;17902;17902;44;0.208418
100;10;0.25;10;9;17902;17902;0;0.165958
100;10;0.50;1;0;31963;32026;21;0.209116
100;10;0.50;1;1;31963;32026;7;0.242753
100;10;0.50;1;2;31963;32026;11;0.214153
100;10;0.50;1;3;31963;32026;65;0.256629
100;10;0.50;1;4;31955;32026;7;0.139347
100;10;0.50;1;5;31963;32026;5;0.217581
100;10;0.50;1;6;31955;32026;2;0.148394
100;10;0.50;1;7;31963;32026;0;0.204706
100;10;0.50;1;8;31955;32026;5;0.158073
100;10;0.50;1;9;31963;32026;1;0.208362
100;10;0.50;2;0;31740;31794;13;0.146246
100;10;0.50;2;1;31740;31794;7;0.144750
100;10;0.50;2;2;31740;31794;22;0.148809
100;10;0.50;2;3;31740;31794;12;0.144851
100;10;0.50;2;4;31740;31794;0;0.136909
100;10;0.50;2;5;31740;31794;6;0.142717
100;10;0.50;2;6;31740;31794;16;0.144623
100;10;0.50;2;7;31740;31794;10;0.146379
100;10;0.50;2;8;31740;31794;13;0.164431
100;10;0.50;2;9;31740;31794;8;0.168963
100;10;0.50;3;0;30904;30904;34;0.324044
100;10;0.50;3;1;30904;30904;20;0.229773
100;10;0.50;3;2;30904;30904;3;0.187731
100;10;0.50;3;3;30904;30904;7;0.172474
100;10;0.50;3;4;30904;30904;14;0.185926
100;10;0.50;3;5;30904;30904;2;0.179588
100;10;0.50;3;6;30904;30904;17;0.166202
100;10;0.50;3;7;30904;30904;0;0.185955
100;10;0.50;3;8;30904;30904;23;0.205281
100;10;0.50;3;9;30904;30904;3;0.188318
100;10;0.50;4;0;32826;32826;4;0.249257
100;10;0.50;4;1;32826;32826;5;0.255946
100;10;0.50;4;2;32826;32826;2;0.238912
100;10;0.50;4;3;32826;32826;4;0.263088
100;10;0.50;4;4;32826;32826;32;0.304647
100;10;0.50;4;5;32826;32826;16;0.282833
100;10;0.50;4;6;32826;32826;3;0.251663
100;10;0.50;4;7;32826;32826;0;0.258902
100;10;0.50;4;8;32826;32826;1;0.248901
100;10;0.50;4;9;32826;32826;11;0.271505
100;10;0.50;5;0;31790;31866;18;0.179494
100;10;0.50;5;1;31790;31866;14;0.166531
100;10;0.50;5;2;31790;31866;3;0.177153
100;10;0.50;5;3;31790;31866;8;0.172425
100;10;0.50;5;4;31781;31866;8;0.147082
100;10;0.50;5;5;31781;31866;15;0.160329
100;10;0.50;5;6;31790;31866;25;0.192344
100;10;0.50;5;7;31790;31866;16;0.156485
100;10;0.50;5;8;31781;31866;3;0.142460
100;10;0.50;5;9;31790;31866;23;0.163075
100;10;0.50;6;0;32524;32539;10;0.184440
100;10;0.50;6;1;32524;32539;4;0.222407
100;10;0.50;6;2;32464;32539;27;0.231678
100;10;0.50;6;3;32524;32539;18;0.274058
100;10;0.50;6;4;32524;32539;11;0.264143
100;10;0.50;6;5;32524;32539;30;0.245229
100;10;0.50;6;6;32524;32539;21;0.179540
100;10;0.50;6;7;32524;32539;0;0.257720
100;10;0.50;6;8;32524;32539;96;0.279890
100;10;0.50;6;9;32464;32539;8;0.227204
100;10;0.50;7;0;31887;31887;6;0.200926
100;10;0.50;7;1;31887;31887;18;0.198462
100;10;0.50;7;2;31887;31887;31;0.203141
100;10;0.50;7;3;31887;31887;2;0.220067
100;10;0.50;7;4;31887;31887;13;0.269176
100;10;0.50;7;5;31887;31887;5;0.251074
100;10;0.50;7;6;31887;31887;20;0.237940
100;10;0.50;7;7;31887;31887;0;0.202464
100;10;0.50;7;8;31887;31887;6;0.211161
100;10;0.50;7;9;31887;31887;8;0.209668
100;10;0.50;8;0;33772;33806;27;0.186921
100;10;0.50;8;1;33772;33806;9;0.184775
100;10;0.50;8;2;33772;33806;4;0.192816
100;10;0.50;8;3;33772;33806;13;0.180122
100;10;0.50;8;4;33772;33806;0;0.199239
100;10;0.50;8;5;33772;33806;18;0.198158
100;10;0.50;8;6;33772;33806;62;0.211252
100;10;0.50;8;7;33772;33806;48;0.238672
100;10;0.50;8;8;33772;33806;0;0.168135
100;10;0.50;8;9;33772;33806;4;0.171131
100;10;0.50;9;0;31521;31594;21;0.197323
100;10;0.50;9;1;31521;31594;0;0.188588
100;10;0.50;9;2;31521;31594;24;0.256562
100;10;0.50;9;3;31521;31594;0;0.190470
100;10;0.50;9;4;31521;31594;19;0.202946
100;10;0.50;9;5;31521;31594;6;0.209445
100;10;0.50;9;6;31521;31594;0;0.206587
100;10;0.50;9;7;31521;31594;42;0.314488
100;10;0.50;9;8;31521;31594;47;0.216964
100;10;0.50;9;9;31521;31594;0;0.177053
100;10;0.50;10;0;32222;32248;6;0.182005
100;10;0.50;10;1;32225;32248;0;0.226222
100;10;0.50;10;2;32222;32248;52;0.225457
100;10;0.50;10;3;32225;32248;74;0.310692
100;10;0.50;10;4;32225;32248;14;0.236444
100;10;0.50;10;5;32225;32248;9;0.249028
100;10;0.50;10;6;32225;32248;22;0.246446
100;10;0.50;10;7;32225;32248;68;0.266474
100;10;0.50;10;8;32225;32248;31;0.297202
100;10;0.50;10;9;32225;32248;5;0.252424
100;10;0.75;1;0;42375;42409;7;0.177727
100;10;0.75;1;1;42375;42409;0;0.160743
100;10;0.75;1;2;42375;42409;9;0.165470
100;10;0.75;1;3;42375;42409;7;0.165199
100;10;0.75;1;4;42375;42409;16;0.184560
100;10;0.75;1;5;42349;42409;15;0.179103
100;10;0.75;1;6;42375;42409;14;0.182256
100;10;0.75;1;7;42375;42409;8;0.170182
100;10;0.75;1;8;42375;42409;17;0.187287
100;10;0.75;1;9;42375;42409;17;0.164064
100;10;0.75;2;0;42470;42470;11;0.183232
100;10;0.75;2;1;42470;42470;24;0.185763
100;10;0.75;2;2;42470;42470;0;0.183424
100;10;0.75;2;3;42470;42470;36;0.210519
100;10;0.75;2;4;42470;42470;2;0.177143
100;10;0.75;2;5;42470;42470;42;0.244502
100;10;0.75;2;6;42470;42470;6;0.176383
100;10;0.75;2;7;42470;42470;26;0.198178
100;10;0.75;2;8;42470;42470;5;0.185911
100;10;0.75;2;9;42470;42470;60;0.212068
100;10;0.75;3;0;41943;41991;6;0.167236
100;10;0.75;3;1;41978;41991;0;0.202966
100;10;0.75;3;2;41978;41991;13;0.202649
100;10;0.75;3;3;41978;41991;8;0.188642
100;10;0.75;3;4;41978;41991;6;0.178144
100;10;0.75;3;5;41978;41991;0;0.232826
100;10;0.75;3;6;41978;41991;22;0.282099
100;10;0.75;3;7;41978;41991;8;0.238352
100;10;0.75;3;8;41943;41991;8;0.168736
100;10;0.75;3;9;41978;41991;3;0.190861
100;10;0.75;4;0;44543;44543;41;0.219826
100;10;0.75;4;1;44543;44543;86;0.231918
100;10;0.75;4;2;44543;44543;63;0.204734
100;10;0.75;4;3;44543;44543;19;0.237108
100;10;0.75;4;4;44543;44543;13;0.200541
100;10;0.75;4;5;44543;44543;9;0.206079
100;10;0.75;4;6;44543;44543;25;0.230219
100;10;0.75;4;7;44543;44543;29;0.219208
100;10;0.75;4;8;44543;44543;2;0.197000
100;10;0.75;4;9;44543;44543;7;0.228879
100;10;0.75;5;0;42557;42563;19;0.163279
100;10;0.75;5;1;42563;42563;4;0.165331
100;10;0.75;5;2;42563;42563;10;0.192506
100;10;0.75;5;3;42563;42563;24;0.191423
100;10;0.75;5;4;42557;42563;3;0.147926
100;10;0.75;5;5;42557;42563;21;0.165465
100;10;0.75;5;6;42563;42563;5;0.183908
100;10;0.75;5;7;42563;42563;17;0.194275
100;10;0.75;5;8;42563;42563;10;0.188747
100;10;0.75;5;9;42557;42563;6;0.169292
100;10;0.75;6;0;43813;43813;8;0.171067
100;10;0.75;6;1;43813;43813;36;0.181632
100;10;0.75;6;2;43813;43813;16;0.186812
100;10;0.75;6;3;43813;43813;19;0.165895
100;10;0.75;6;4;43813;43813;8;0.172301
100;10;0.75;6;5;43813;43813;0;0.185477
100;10;0.75;6;6;43813;43813;35;0.186874
100;10;0.75;6;7;43813;43813;14;0.181303
100;10;0.75;6;8;43813;43813;3;0.191266
100;10;0.75;6;9;43813;43813;12;0.172769
