C-500-2-1.txt;3;200;10;20;3;10;0.05;1.818;70;3.298e+10;25175953;
A-700-2-1.txt;7;400;30;10;5;10;0.05;16.008;189;7.731e+10;186519575;
C-500-2-1.txt;5;200;10;20;3;10;0.05;1.799;57;3.278e+10;25260011;
C-500-2-1.txt;6;200;10;20;3;10;0.05;1.778;81;3.308e+10;25195228;
D-200-2-1.txt;8;200;10;20;3;10;0.05;1.282;384;3.983e+09;28208683;
A-700-2-1.txt;7;200;10;20;3;10;0.05;2.173;24;6.913e+10;25591227;
D-200-2-1.txt;10;200;10;20;3;10;0.05;1.279;286;3.912e+09;26931067;
C-500-2-1.txt;10;200;10;20;3;10;0.05;1.794;57;3.297e+10;25223877;
A-700-2-1.txt;3;300;10;20;3;10;0.05;3.387;53;7.349e+10;38265554;
D-200-2-1.txt;7;300;10;20;3;10;0.05;1.992;466;3.992e+09;43381706;
D-200-2-1.txt;10;300;10;20;3;10;0.05;1.945;373;3.920e+09;41580650;
C-500-2-1.txt;3;400;10;20;3;10;0.05;3.821;174;3.479e+10;50252636;
B-4000-2-1.txt;3;300;10;20;3;10;0.05;12.904;1;2.162e+12;42085853;
D-200-2-1.txt;6;400;10;20;3;10;0.05;2.687;339;4.022e+09;57824505;
A-700-2-1.txt;9;400;10;20;3;10;0.05;4.682;88;7.546e+10;50610878;
D-200-2-1.txt;4;200;10;20;5;10;0.05;1.251;256;3.977e+09;26739573;
A-700-2-1.txt;7;200;10;20;5;10;0.05;2.145;24;6.738e+10;25979118;
D-200-2-1.txt;9;200;10;20;5;10;0.05;1.253;211;4.005e+09;26807587;
B-4000-2-1.txt;8;400;10;20;3;10;0.05;17.372;1;2.340e+12;55939908;
B-4000-2-1.txt;5;400;30;10;5;10;0.05;56.164;1;2.688e+12;212254466;
D-200-2-1.txt;1;400;10;20;5;10;0.05;2.693;411;3.968e+09;58000689;
B-4000-2-1.txt;1;300;10;20;5;10;0.05;12.663;1;2.112e+12;41994873;
A-700-2-1.txt;6;400;10;20;5;10;0.05;4.559;64;7.511e+10;51136533;
B-4000-2-1.txt;9;400;30;10;5;10;0.05;55.445;3;2.686e+12;209768383;
A-700-2-1.txt;10;400;10;20;5;10;0.05;4.579;66;7.449e+10;51348876;
D-200-2-1.txt;1;200;20;20;3;10;0.05;3.975;443;4.130e+09;103417175;
D-200-2-1.txt;4;200;20;20;3;10;0.05;3.870;374;4.183e+09;102293789;
D-200-2-1.txt;6;200;20;20;3;10;0.05;3.952;424;4.170e+09;103181752;
A-700-2-1.txt;6;200;20;20;3;10;0.05;5.921;33;7.042e+10;104527782;
B-4000-2-1.txt;2;400;10;20;5;10;0.05;17.038;2;2.274e+12;56041904;
C-500-2-1.txt;8;200;20;20;3;10;0.05;5.202;76;3.359e+10;103896103;
C-500-2-1.txt;10;200;20;20;3;10;0.05;5.171;96;3.344e+10;103067338;
D-200-2-1.txt;5;300;20;20;3;10;0.05;6.052;536;4.179e+09;154890826;
A-700-2-1.txt;4;300;20;20;3;10;0.05;9.200;62;7.525e+10;156810718;
A-700-2-1.txt;10;300;20;20;3;10;0.05;9.170;75;7.537e+10;156371954;
A-700-2-1.txt;1;400;20;20;3;10;0.05;12.593;84;7.654e+10;209686552;
B-4000-2-1.txt;1;300;20;20;3;10;0.05;28.207;3;2.250e+12;167025219;
B-4000-2-1.txt;2;300;20;20;3;10;0.05;28.010;2;2.253e+12;165488332;
A-700-2-1.txt;7;400;20;20;3;10;0.05;12.645;116;7.702e+10;210013094;
A-700-2-1.txt;1;200;20;20;5;10;0.05;5.916;27;6.752e+10;105859543;
C-500-2-1.txt;8;400;20;20;3;10;0.05;10.728;223;3.551e+10;204019630;
D-200-2-1.txt;5;200;20;20;5;10;0.05;3.956;400;4.189e+09;104088641;
C-500-2-1.txt;4;200;20;20;5;10;0.05;5.196;60;3.241e+10;104793550;
C-500-2-1.txt;9;200;20;20;5;10;0.05;5.215;76;3.277e+10;105453433;
A-700-2-1.txt;10;200;20;20;5;10;0.05;6.045;27;6.739e+10;105342432;
B-4000-2-1.txt;1;200;20;20;5;10;0.05;18.290;2;1.893e+12;109392795;
B-4000-2-1.txt;3;200;20;20;5;10;0.05;18.290;2;1.890e+12;109952428;
C-500-2-1.txt;3;300;20;20;5;10;0.05;7.972;114;3.488e+10;156580079;
D-200-2-1.txt;4;300;20;20;5;10;0.05;5.917;435;4.188e+09;153890674;
C-500-2-1.txt;4;300;20;20;5;10;0.05;7.930;101;3.411e+10;156760399;
C-500-2-1.txt;9;300;20;20;5;10;0.05;7.957;117;3.469e+10;156989520;
C-500-2-1.txt;5;400;20;20;5;10;0.05;10.832;142;3.546e+10;207279652;
B-4000-2-1.txt;7;300;20;20;5;10;0.05;27.891;1;2.143e+12;166165054;
B-4000-2-1.txt;8;300;20;20;5;10;0.05;27.828;2;2.152e+12;165804419;
B-4000-2-1.txt;9;300;20;20;5;10;0.05;27.799;1;2.151e+12;166069293;
C-500-2-1.txt;1;200;30;20;3;10;0.05;10.203;91;3.390e+10;235951511;
C-500-2-1.txt;4;200;30;20;3;10;0.05;10.189;92;3.406e+10;235208208;
C-500-2-1.txt;5;200;30;20;3;10;0.05;10.220;69;3.370e+10;236273912;
A-700-2-1.txt;6;200;30;20;3;10;0.05;11.222;36;7.183e+10;236549553;
D-200-2-1.txt;10;200;30;20;3;10;0.05;8.282;406;4.180e+09;231733773;
A-700-2-1.txt;10;200;30;20;3;10;0.05;11.290;35;7.052e+10;238450955;
D-200-2-1.txt;1;300;30;20;3;10;0.05;12.403;655;4.244e+09;344653143;
D-200-2-1.txt;4;300;30;20;3;10;0.05;12.549;606;4.282e+09;343747071;
B-4000-2-1.txt;7;200;30;20;3;10;0.05;29.868;3;1.982e+12;248098474;
C-500-2-1.txt;5;300;30;20;3;10;0.05;15.562;133;3.530e+10;354413459;
A-700-2-1.txt;7;300;30;20;3;10;0.05;17.612;73;7.525e+10;360720509;
D-200-2-1.txt;10;300;30;20;3;10;0.05;12.422;652;4.220e+09;344705138;
C-500-2-1.txt;1;400;30;20;3;10;0.05;20.861;289;3.609e+10;467387575;
C-500-2-1.txt;2;400;30;20;3;10;0.05;20.944;271;3.565e+10;467829252;
D-200-2-1.txt;5;400;30;20;3;10;0.05;16.741;810;4.290e+09;460359098;
D-200-2-1.txt;7;400;30;20;3;10;0.05;16.827;822;4.366e+09;460089510;
D-200-2-1.txt;8;400;30;20;3;10;0.05;16.660;720;4.232e+09;459529595;
B-4000-2-1.txt;3;200;30;20;5;10;0.05;29.708;2;1.903e+12;247395093;
B-4000-2-1.txt;4;200;30;20;5;10;0.05;29.590;1;1.905e+12;245186234;
B-4000-2-1.txt;5;400;30;20;3;10;0.05;61.698;1;2.495e+12;507808239;
D-200-2-1.txt;6;300;30;20;5;10;0.05;12.472;587;4.262e+09;347271583;
D-200-2-1.txt;7;300;30;20;5;10;0.05;12.493;568;4.315e+09;348856489;
A-700-2-1.txt;6;300;30;20;5;10;0.05;17.625;48;7.363e+10;365777034;
B-4000-2-1.txt;10;400;30;20;3;10;0.05;61.659;1;2.500e+12;507438956;
D-200-2-1.txt;2;400;30;20;5;10;0.05;16.836;671;4.266e+09;462643802;
C-500-2-1.txt;3;400;30;20;5;10;0.05;21.078;167;3.541e+10;479406549;
D-200-2-1.txt;5;400;30;20;5;10;0.05;16.582;689;4.256e+09;459418984;
A-700-2-1.txt;3;400;30;20;5;10;0.05;23.841;84;7.660e+10;488454003;
D-200-2-1.txt;7;400;30;20;5;10;0.05;16.753;720;4.323e+09;462573193;
D-200-2-1.txt;5;200;10;30;3;10;0.05;1.826;290;4.013e+09;48367641;
C-500-2-1.txt;7;200;10;30;3;10;0.05;2.397;53;3.087e+10;47710289;
C-500-2-1.txt;10;200;10;30;3;10;0.05;2.407;51;3.152e+10;47525147;
D-200-2-1.txt;10;400;30;20;5;10;0.05;16.645;624;4.278e+09;457827969;
C-500-2-1.txt;3;300;10;30;3;10;0.05;3.635;81;3.330e+10;71345660;
A-700-2-1.txt;10;400;30;20;5;10;0.05;23.941;85;7.604e+10;488186078;
B-4000-2-1.txt;4;300;10;30;3;10;0.05;13.600;2;2.007e+12;76521639;
B-4000-2-1.txt;7;300;10;30;3;10;0.05;13.605;3;2.009e+12;75922256;
D-200-2-1.txt;7;400;10;30;3;10;0.05;3.850;471;4.119e+09;100587639;
A-700-2-1.txt;2;200;10;30;5;10;0.05;2.763;16;6.174e+10;48545154;
B-4000-2-1.txt;1;400;10;30;3;10;0.05;18.381;4;2.206e+12;101805727;
B-4000-2-1.txt;5;200;10;30;5;10;0.05;8.876;2;1.724e+12;50665726;
B-4000-2-1.txt;10;200;10;30;5;10;0.05;8.940;2;1.726e+12;50576381;
B-4000-2-1.txt;10;400;10;30;3;10;0.05;18.346;4;2.190e+12;101962914;
A-700-2-1.txt;3;400;10;30;5;10;0.05;5.727;40;7.294e+10;97188324;
A-700-2-1.txt;5;400;10;30;5;10;0.05;5.737;39;7.291e+10;97808120;
D-200-2-1.txt;9;400;10;30;5;10;0.05;3.768;373;4.136e+09;98975449;
B-4000-2-1.txt;10;400;30;20;5;10;0.05;60.966;1;2.385e+12;498485889;
B-4000-2-1.txt;7;300;10;30;5;10;0.05;13.632;3;1.922e+12;76983982;
C-500-2-1.txt;1;200;20;30;3;10;0.05;7.818;53;3.161e+10;196406752;
D-200-2-1.txt;3;200;20;30;3;10;0.05;6.549;347;4.131e+09;195586950;
C-500-2-1.txt;4;200;20;30;3;10;0.05;7.792;53;3.175e+10;195067490;
A-700-2-1.txt;4;200;20;30;3;10;0.05;8.578;24;6.538e+10;195109243;
C-500-2-1.txt;7;200;20;30;3;10;0.05;7.862;52;3.160e+10;195256380;
A-700-2-1.txt;10;200;20;30;3;10;0.05;8.597;31;6.486e+10;195184057;
A-700-2-1.txt;1;300;20;30;3;10;0.05;13.174;48;7.274e+10;294780524;
A-700-2-1.txt;4;300;20;30;3;10;0.05;13.246;47;7.178e+10;296469042;
B-4000-2-1.txt;8;200;20;30;3;10;0.05;20.776;4;1.802e+12;201080587;
A-700-2-1.txt;7;300;20;30;3;10;0.05;13.170;35;7.194e+10;296837964;
D-200-2-1.txt;2;400;20;30;3;10;0.05;13.245;629;4.283e+09;387713597;
C-500-2-1.txt;2;400;20;30;3;10;0.05;16.021;165;3.513e+10;392819944;
C-500-2-1.txt;4;400;20;30;3;10;0.05;16.062;138;3.477e+10;392262214;
B-4000-2-1.txt;9;300;20;30;3;10;0.05;31.207;1;2.057e+12;304387541;
D-200-2-1.txt;7;400;20;30;3;10;0.05;13.129;610;4.246e+09;384668166;
A-700-2-1.txt;1;200;20;30;5;10;0.05;8.607;22;6.242e+10;197321017;
D-200-2-1.txt;3;200;20;30;5;10;0.05;6.710;230;4.043e+09;200741517;
A-700-2-1.txt;5;200;20;30;5;10;0.05;8.618;24;6.245e+10;197716674;
D-200-2-1.txt;7;200;20;30;5;10;0.05;6.734;194;4.030e+09;201100613;
D-200-2-1.txt;10;200;20;30;5;10;0.05;6.712;194;4.037e+09;200709974;
B-4000-2-1.txt;4;200;20;30;5;10;0.05;20.676;3;1.729e+12;201462251;
A-700-2-1.txt;2;300;20;30;5;10;0.05;13.142;21;6.945e+10;299704789;
D-200-2-1.txt;4;300;20;30;5;10;0.05;9.989;373;4.121e+09;296596174;
B-4000-2-1.txt;9;400;20;30;3;10;0.05;41.719;1;2.259e+12;407764040;
C-500-2-1.txt;6;300;20;30;5;10;0.05;11.985;83;3.330e+10;297713065;
D-200-2-1.txt;9;300;20;30;5;10;0.05;9.974;360;4.170e+09;295694793;
C-500-2-1.txt;9;300;20;30;5;10;0.05;11.984;75;3.294e+10;298358001;
D-200-2-1.txt;3;400;20;30;5;10;0.05;13.153;452;4.222e+09;386793459;
A-700-2-1.txt;3;400;20;30;5;10;0.05;17.787;49;7.351e+10;402395064;
C-500-2-1.txt;5;400;20;30;5;10;0.05;16.389;96;3.462e+10;400259029;
D-200-2-1.txt;10;400;20;30;5;10;0.05;13.350;523;4.270e+09;387445713;
D-200-2-1.txt;5;200;30;30;3;10;0.05;14.785;298;4.110e+09;452477003;
B-4000-2-1.txt;6;400;20;30;5;10;0.05;41.822;2;2.144e+12;409294376;
B-4000-2-1.txt;2;200;30;30;3;10;0.05;35.067;1;1.827e+12;455723931;
B-4000-2-1.txt;9;400;20;30;5;10;0.05;41.932;1;2.135e+12;408860579;
C-500-2-1.txt;2;300;30;30;3;10;0.05;25.242;89;3.407e+10;679459760;
D-200-2-1.txt;5;300;30;30;3;10;0.05;22.041;562;4.228e+09;663824187;
A-700-2-1.txt;6;300;30;30;3;10;0.05;26.916;42;7.171e+10;677720190;
B-4000-2-1.txt;1;300;30;30;3;10;0.05;53.001;3;2.061e+12;680747495;
C-500-2-1.txt;10;300;30;30;3;10;0.05;25.304;103;3.429e+10;678679008;
D-200-2-1.txt;6;400;30;30;3;10;0.05;28.828;606;4.280e+09;869598535;
A-700-2-1.txt;7;400;30;30;3;10;0.05;36.409;72;7.574e+10;912367592;
B-4000-2-1.txt;2;400;30;30;3;10;0.05;71.776;2;2.279e+12;921586447;
C-500-2-1.txt;5;200;30;30;5;10;0.05;16.857;52;3.082e+10;454570039;
B-4000-2-1.txt;4;400;30;30;3;10;0.05;71.117;4;2.281e+12;919374396;
B-4000-2-1.txt;3;200;30;30;5;10;0.05;34.984;2;1.746e+12;452238091;
C-500-2-1.txt;10;200;30;30;5;10;0.05;16.960;61;3.071e+10;457742660;
C-500-2-1.txt;1;300;30;30;5;10;0.05;25.546;75;3.310e+10;688525027;
A-700-2-1.txt;2;300;30;30;5;10;0.05;26.982;29;6.987e+10;679827094;
C-500-2-1.txt;6;300;30;30;5;10;0.05;25.313;85;3.339e+10;684816106;
D-200-2-1.txt;8;300;30;30;5;10;0.05;22.391;393;4.163e+09;683889095;
B-4000-2-1.txt;4;300;30;30;5;10;0.05;52.502;1;1.967e+12;681711498;
D-200-2-1.txt;3;400;30;30;5;10;0.05;29.544;501;4.236e+09;897734486;
B-4000-2-1.txt;10;300;30;30;5;10;0.05;52.570;1;1.962e+12;681500837;
D-200-2-1.txt;3;200;10;10;3;20;0.05;1.774;412;3.800e+09;25282596;
A-700-2-1.txt;5;400;30;30;5;10;0.05;36.524;41;7.368e+10;919908619;
D-200-2-1.txt;4;200;10;10;3;20;0.05;1.768;411;3.669e+09;24525058;
A-700-2-1.txt;5;200;10;10;3;20;0.05;4.022;99;7.498e+10;21242675;
A-700-2-1.txt;6;200;10;10;3;20;0.05;3.994;83;7.459e+10;21275514;
D-200-2-1.txt;7;200;10;10;3;20;0.05;1.795;423;3.754e+09;26513531;
C-500-2-1.txt;8;200;10;10;3;20;0.05;3.119;184;3.417e+10;21581511;
A-700-2-1.txt;9;200;10;10;3;20;0.05;3.995;96;7.362e+10;21307691;
D-200-2-1.txt;1;300;10;10;3;20;0.05;2.676;332;3.715e+09;35357515;
A-700-2-1.txt;1;300;10;10;3;20;0.05;6.375;138;7.431e+10;32258924;
C-500-2-1.txt;4;300;10;10;3;20;0.05;4.918;352;3.437e+10;33762525;
D-200-2-1.txt;8;300;10;10;3;20;0.05;2.686;484;3.726e+09;39087754;
D-200-2-1.txt;1;400;10;10;3;20;0.05;3.635;297;3.715e+09;46934043;
D-200-2-1.txt;4;400;10;10;3;20;0.05;3.603;491;3.670e+09;48771230;
D-200-2-1.txt;6;400;10;10;3;20;0.05;3.595;442;3.673e+09;48776977;
B-4000-2-1.txt;3;300;10;10;3;20;0.05;26.700;1;2.511e+12;37595138;
D-200-2-1.txt;2;200;10;10;5;20;0.05;1.749;359;3.854e+09;25289012;
A-700-2-1.txt;9;400;10;10;3;20;0.05;8.785;168;7.373e+10;43135970;
D-200-2-1.txt;5;200;10;10;5;20;0.05;1.765;484;3.845e+09;26109081;
C-500-2-1.txt;4;200;10;10;5;20;0.05;3.087;149;3.430e+10;21566609;
C-500-2-1.txt;7;200;10;10;5;20;0.05;3.057;146;3.437e+10;21708322;
B-4000-2-1.txt;8;400;30;30;5;10;0.05;70.546;1;2.170e+12;916079722;
A-700-2-1.txt;8;200;10;10;5;20;0.05;3.902;76;7.383e+10;21392392;
D-200-2-1.txt;1;300;10;10;5;20;0.05;2.708;339;3.868e+09;36403140;
C-500-2-1.txt;2;300;10;10;5;20;0.05;4.901;256;3.411e+10;32566355;
B-4000-2-1.txt;10;400;30;30;5;10;0.05;70.533;2;2.156e+12;914341988;
C-500-2-1.txt;5;300;10;10;5;20;0.05;4.860;221;3.409e+10;32755655;
C-500-2-1.txt;7;300;10;10;5;20;0.05;4.823;295;3.439e+10;32945148;
D-200-2-1.txt;1;400;10;10;5;20;0.05;3.624;344;3.868e+09;48872355;
C-500-2-1.txt;5;400;10;10;5;20;0.05;6.698;307;3.410e+10;43758603;
B-4000-2-1.txt;1;300;10;10;5;20;0.05;26.112;2;2.477e+12;37641881;
D-200-2-1.txt;9;400;10;10;5;20;0.05;3.594;453;3.819e+09;50106156;
B-4000-2-1.txt;4;300;10;10;5;20;0.05;26.411;3;2.480e+12;36870958;
D-200-2-1.txt;2;200;20;10;3;20;0.05;5.025;615;4.122e+09;96769216;
C-500-2-1.txt;1;200;20;10;3;20;0.05;7.539;332;3.566e+10;84133663;
B-4000-2-1.txt;9;300;10;10;5;20;0.05;26.276;3;2.498e+12;37675029;
D-200-2-1.txt;6;200;20;10;3;20;0.05;5.018;610;4.080e+09;98180491;
A-700-2-1.txt;6;200;20;10;3;20;0.05;9.377;147;7.700e+10;85261768;
B-4000-2-1.txt;4;200;20;10;3;20;0.05;35.400;4;2.534e+12;96964245;
B-4000-2-1.txt;9;200;20;10;3;20;0.05;35.569;1;2.543e+12;97487996;
B-4000-2-1.txt;10;200;20;10;3;20;0.05;35.288;2;2.517e+12;96337330;
D-200-2-1.txt;6;400;20;10;3;20;0.05;10.341;862;4.080e+09;204095582;
A-700-2-1.txt;6;400;20;10;3;20;0.05;20.288;284;7.721e+10;167901675;
B-4000-2-1.txt;2;300;20;10;3;20;0.05;56.172;6;2.708e+12;148681349;
C-500-2-1.txt;9;400;20;10;3;20;0.05;15.915;764;3.570e+10;171637301;
A-700-2-1.txt;2;200;20;10;5;20;0.05;9.262;115;7.599e+10;86445559;
D-200-2-1.txt;5;200;20;10;5;20;0.05;4.958;724;4.094e+09;94391942;
D-200-2-1.txt;8;200;20;10;5;20;0.05;4.883;670;4.026e+09;92919839;
B-4000-2-1.txt;4;200;20;10;5;20;0.05;35.076;2;2.451e+12;96028052;
B-4000-2-1.txt;5;200;20;10;5;20;0.05;34.989;3;2.482e+12;96451737;
D-200-2-1.txt;8;300;20;10;5;20;0.05;7.556;820;4.027e+09;142059881;
B-4000-2-1.txt;2;400;20;10;3;20;0.05;79.821;6;2.759e+12;204906471;
A-700-2-1.txt;9;300;20;10;5;20;0.05;14.754;197;7.742e+10;126798152;
A-700-2-1.txt;1;400;20;10;5;20;0.05;20.223;242;7.724e+10;167295343;
A-700-2-1.txt;3;400;20;10;5;20;0.05;20.272;232;7.755e+10;167177902;
B-4000-2-1.txt;1;300;20;10;5;20;0.05;54.865;7;2.694e+12;147667616;
A-700-2-1.txt;5;400;20;10;5;20;0.05;20.058;236;7.689e+10;168485198;
D-200-2-1.txt;9;400;20;10;5;20;0.05;10.211;883;4.097e+09;190524393;
D-200-2-1.txt;10;400;20;10;5;20;0.05;10.442;941;4.051e+09;197573275;
D-200-2-1.txt;1;200;30;10;3;20;0.05;9.402;833;4.193e+09;207211032;
D-200-2-1.txt;4;200;30;10;3;20;0.05;9.389;817;4.126e+09;206624646;
A-700-2-1.txt;4;200;30;10;3;20;0.05;16.070;153;7.767e+10;193680475;
D-200-2-1.txt;8;200;30;10;3;20;0.05;9.361;791;4.183e+09;206497827;
C-500-2-1.txt;10;200;30;10;3;20;0.05;13.212;400;3.573e+10;188398775;
D-200-2-1.txt;1;300;30;10;3;20;0.05;14.594;988;4.194e+09;321087523;
D-200-2-1.txt;4;300;30;10;3;20;0.05;14.376;1024;4.126e+09;318195389;
B-4000-2-1.txt;3;200;30;10;3;20;0.05;55.532;1;2.595e+12;216946302;
B-4000-2-1.txt;8;400;20;10;5;20;0.05;79.684;5;2.767e+12;202508720;
D-200-2-1.txt;8;300;30;10;3;20;0.05;14.442;1026;4.183e+09;319240751;
