10;1652.405;8.9
11;2952.281;14.825
12;5330.555;23.354
13;9885.991;21.33
14;16971.957;50.061
15;28957.866;54.347
16;51056.655;67.337
17;86944.412;167.196
18;152877.78;212.477
19;262824.342;259.374
20;472227.696;530.396
21;825515.934;984.939
22;1443376.4;1674.282
23;2497157.391;1102.529
24;4375689.329;2499.45
25;7716323.535;3688.291
26;13501862.166;8006.855
27;23884956.085;6373.058
28;41942528.726;25478.722
